ID,Applicant_Name,Gender,District,State,Pincode,Ownership,GovtID_Type,ID_Number,Category,Load_Applied,Date_of_Application,Date_of_Approval,Modified_Date,Status,Reviewer_ID,Reviewer_Name,Reviewer_ID2,Reviewer_Name2,Reviewer_Comments
1032,JASON PILLAI,Male,East,KARNATA,560001,JOINT,PAN,CPXPU8691B,Residential,6,02/03/2024,13/03/2024,27/03/2024,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1033,ROCCO NAICKER,Male,West,KARNATA,560052,INDIVIDUAL,PASSPORT,H1258815,Residential,9,20/03/2023,10/04/2023,29/04/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1034,ASHOK CHETTIAR,Male,East,KARNATA,560004,JOINT,PASSPORT,C7090487,Commercial,2,07/08/2023,24/08/2023,25/08/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
1035,DANIEL SHARMA,Male,South,KARNATA,560056,JOINT,PASSPORT,C7377698,Residential,5,22/03/2022,27/03/2022,15/04/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
1036,JAMES KAMATH,Female,East,KARNATA,560041,INDIVIDUAL,PASSPORT,H8665814,Commercial,12,03/04/2022,,06/04/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1037,AVERY SWAMY,Male,North,KARNATA,560013,INDIVIDUAL,PAN,CSKDG3665E,Commercial,6,09/06/2023,28/06/2023,30/06/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1038,ANIL SHETTY,Male,East,KARNATA,560038,JOINT,PASSPORT,A6351268,Commercial,9,10/05/2022,02/06/2022,07/06/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1039,SANJAY KUMAR,Male,North,KARNATA,560009,JOINT,VOTER_ID,YXK1886527,Commercial,3,05/08/2022,,10/08/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
1040,NEHA RAO,Female,East,KARNATA,560001,INDIVIDUAL,AADHAR,6.73316E+11,Residential,3,07/12/2023,26/12/2023,03/01/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1041,SURESH NAIR,Female,East,KARNATA,560001,JOINT,AADHAR,9.63541E+11,Commercial,9,19/10/2023,,20/10/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1042,KRISHNA JACOB,Male,South,KARNATA,560060,INDIVIDUAL,AADHAR,3.03216E+11,Commercial,2,05/02/2024,,11/02/2024,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
1043,LISA RAJAN,Male,South,KARNATA,560006,INDIVIDUAL,PASSPORT,B8217356,Commercial,11,16/01/2022,05/02/2022,14/02/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
1044,GANESH THOMAS,Female,South,KARNATA,560019,JOINT,PASSPORT,D7914310,Commercial,3,02/09/2023,22/09/2023,26/09/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1045,SUNIL MUDALIAR,Male,West,KARNATA,560026,JOINT,AADHAR,8.97878E+11,Residential,1,22/09/2022,01/10/2022,13/10/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1046,PETER SINGH,Male,West,KARNATA,560038,INDIVIDUAL,PAN,LNWGW3480N,Residential,7,01/06/2024,23/06/2024,07/07/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1047,RAHUL VERMA,Male,East,KARNATA,560039,INDIVIDUAL,PAN,ZIFXU5881M,Residential,9,18/02/2022,24/02/2022,11/03/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
1048,PREMA REDDY,Female,East,KARNATA,560058,JOINT,PAN,CYEOS1159T,Residential,9,08/12/2022,,14/12/2022,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1049,SANJAY GILL,Male,North,KARNATA,560030,INDIVIDUAL,AADHAR,2.11655E+11,Commercial,9,02/02/2023,28/02/2023,01/03/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1050,AMIT KAUR,Female,West,KARNATA,560007,INDIVIDUAL,VOTER_ID,QKQ4922644,Commercial,5,17/12/2023,12/01/2024,18/01/2024,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
1051,VINOD SHETTY,Male,West,KARNATA,560041,JOINT,AADHAR,2.71844E+11,Commercial,12,21/02/2022,01/03/2022,12/03/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1052,SHAUNA KRISHNAN,Female,West,KARNATA,560044,INDIVIDUAL,PASSPORT,E1735276,Commercial,2,23/02/2024,05/03/2024,10/03/2024,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1053,MYRA KRISHNAN,Female,North,KARNATA,560030,INDIVIDUAL,AADHAR,4.15219E+11,Residential,5,02/03/2024,,06/03/2024,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1054,MICHAEL BHAT,Female,South,KARNATA,560005,INDIVIDUAL,PASSPORT,A9497362,Commercial,2,15/03/2022,09/04/2022,29/04/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1055,PRAKASH GEORGE,Male,East,KARNATA,560045,INDIVIDUAL,PAN,RIBKA7677P,Residential,11,20/01/2022,07/02/2022,25/02/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1056,RAMESH PHILIP,Female,West,KARNATA,560034,INDIVIDUAL,VOTER_ID,ZNS3102292,Residential,11,18/07/2022,01/08/2022,11/08/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1057,PETER SHARMA,Male,West,KARNATA,560063,JOINT,PASSPORT,C6606514,Commercial,1,12/08/2022,28/08/2022,29/08/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
1058,PAUL PHILIP,Female,East,KARNATA,560017,JOINT,VOTER_ID,HLG2025898,Residential,11,10/08/2023,,13/08/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
1059,ALVARO GEORGE,Male,North,KARNATA,560002,INDIVIDUAL,AADHAR,5.63394E+11,Residential,6,08/09/2022,07/10/2022,25/10/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
1060,KARTIK SHAH,Male,North,KARNATA,560020,INDIVIDUAL,AADHAR,5.31146E+11,Commercial,4,24/03/2024,29/03/2024,08/04/2024,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
1061,HUNTER RAJAN,Female,East,KARNATA,560024,INDIVIDUAL,VOTER_ID,PPL3809967,Commercial,1,25/08/2022,06/09/2022,20/09/2022,Rejected,1460,HEM CHAND,1460,HEM CHAND,KYC failed
1062,VIMALA GOWDA,Female,East,KARNATA,560046,INDIVIDUAL,AADHAR,6.07905E+11,Commercial,1,13/12/2023,18/12/2023,02/01/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1063,NISHA MATHEW,Male,South,KARNATA,560001,INDIVIDUAL,VOTER_ID,LYC3867507,Residential,6,22/06/2023,,01/07/2023,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
1064,PUSHPA KUMAR,Female,North,KARNATA,560056,INDIVIDUAL,AADHAR,5.78902E+11,Residential,9,16/01/2023,07/02/2023,10/02/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1065,MEENA KAMATH,Female,South,KARNATA,560013,JOINT,AADHAR,1.54584E+11,Commercial,4,06/05/2023,05/06/2023,25/06/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
1066,USHA PHILIP,Male,West,KARNATA,560023,JOINT,PAN,YIBCN3754X,Commercial,3,02/01/2022,24/01/2022,31/01/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
1067,SUNITA SHETTY,Male,South,KARNATA,560020,INDIVIDUAL,PAN,CHZRT9599X,Residential,2,08/03/2023,24/03/2023,12/04/2023,Rejected,4510,VINOD GUPTA,4510,VINOD GUPTA,KYC failed
1068,ARUN KUMAR,Male,North,KARNATA,560017,INDIVIDUAL,VOTER_ID,ZHS3504296,Residential,3,14/05/2022,,22/05/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1069,ARUN IYER,Male,East,KARNATA,560025,INDIVIDUAL,VOTER_ID,NKX7830977,Commercial,7,21/07/2022,27/07/2022,08/08/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
1070,MADHU HEGDE,Female,West,KARNATA,560046,JOINT,AADHAR,6.91035E+11,Residential,3,26/02/2024,02/03/2024,08/03/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
1071,SURESH NAIR,Female,East,KARNATA,560049,INDIVIDUAL,VOTER_ID,PYF1489418,Commercial,4,12/05/2024,03/06/2024,12/06/2024,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
1072,PRIYA RAO,Male,North,KARNATA,560026,INDIVIDUAL,PASSPORT,H1234748,Residential,6,20/02/2023,08/03/2023,22/03/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
1073,HEMA PATEL,Female,South,KARNATA,560051,INDIVIDUAL,AADHAR,6.6509E+11,Commercial,6,06/01/2023,29/01/2023,08/02/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
1074,PRAKASH PATEL,Female,West,KARNATA,560051,INDIVIDUAL,PAN,PEFKA7175F,Commercial,4,13/05/2022,,20/05/2022,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
1075,MADHU MENON,Male,East,KARNATA,560019,JOINT,VOTER_ID,URX6763353,Commercial,5,21/11/2023,17/12/2023,03/01/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
1076,SUNITA CHETTIAR,Male,West,KARNATA,560019,INDIVIDUAL,PAN,XSROJ4614G,Commercial,4,27/06/2024,11/07/2024,26/07/2024,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1077,VINOD REDDY,Female,South,KARNATA,560029,INDIVIDUAL,PAN,YYARC6993V,Commercial,7,29/01/2022,26/02/2022,07/03/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1078,VIKRAM PHILIP,Female,West,KARNATA,560043,JOINT,PASSPORT,E6628815,Residential,6,03/09/2022,26/09/2022,12/10/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1079,AVERY SWAMY,Female,North,KARNATA,560056,INDIVIDUAL,PAN,DEHAS1129S,Commercial,10,10/11/2022,25/11/2022,01/12/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1080,ADELE JACOB,Female,West,KARNATA,560039,JOINT,VOTER_ID,CXA5633596,Residential,4,12/01/2023,,22/01/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1081,MARK PHILIP,Male,East,KARNATA,560007,JOINT,VOTER_ID,GXY2951927,Commercial,6,26/06/2024,23/07/2024,25/07/2024,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
1082,PETER KAMATH,Male,North,KARNATA,560003,INDIVIDUAL,AADHAR,2.55336E+11,Residential,2,13/01/2023,,21/01/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1083,ROCKY RAO,Male,East,KARNATA,560036,INDIVIDUAL,PASSPORT,H5358076,Commercial,11,29/10/2023,,06/11/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1084,SANJAY VERMA,Male,North,KARNATA,560053,JOINT,VOTER_ID,FLL8213778,Commercial,11,28/11/2022,09/12/2022,24/12/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1085,SUSANA REDDY,Male,East,KARNATA,560020,JOINT,AADHAR,5.07747E+11,Commercial,11,16/06/2023,,17/06/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1086,ALEX NAIDU,Male,South,KARNATA,560009,JOINT,VOTER_ID,IRY3011841,Commercial,1,11/09/2023,04/10/2023,08/10/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
1087,ASHOK PILLAI,Female,South,KARNATA,560005,INDIVIDUAL,AADHAR,5.13168E+11,Commercial,6,28/12/2023,26/01/2024,08/02/2024,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1088,LATHA SINGH,Female,South,KARNATA,560045,INDIVIDUAL,PAN,ZJXRF4844E,Residential,3,18/10/2023,,26/10/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
1089,DIVYA SWAMY,Male,North,KARNATA,560037,JOINT,PASSPORT,D6939785,Residential,3,21/08/2022,28/08/2022,14/09/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
1090,POOJA FERNANDEZ,Male,North,KARNATA,560059,INDIVIDUAL,VOTER_ID,KMY9483674,Residential,4,26/01/2023,31/01/2023,16/02/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
1091,PRIYA IYER,Female,South,KARNATA,560024,INDIVIDUAL,PASSPORT,G5397952,Commercial,7,05/05/2023,24/05/2023,02/06/2023,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1092,STEPHANIE GUPTA,Male,South,KARNATA,560021,INDIVIDUAL,AADHAR,7.6896E+11,Commercial,5,07/06/2022,03/07/2022,22/07/2022,Approved,1460,HEM CHAND,1460,HEM CHAND,Installation pending
1093,SARAH MATHEW,Female,North,KARNATA,560049,INDIVIDUAL,PAN,FRXGX8844Z,Residential,2,25/05/2024,,03/06/2024,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1094,PRIYA CHETTIAR,Female,North,KARNATA,560031,INDIVIDUAL,PASSPORT,F4843914,Commercial,2,31/10/2023,09/11/2023,10/11/2023,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1095,VIKRAM PHILIP,Male,West,KARNATA,560008,JOINT,PASSPORT,D8944457,Commercial,7,06/03/2022,19/03/2022,04/04/2022,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1096,ROCKY SHAH,Male,South,KARNATA,560009,JOINT,AADHAR,3.95152E+11,Residential,2,03/08/2023,,09/08/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
1097,ANIL SHARMA,Male,West,KARNATA,560028,JOINT,PASSPORT,H7002094,Residential,1,04/05/2023,,07/05/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1098,ERIC RODRIGUES,Male,North,KARNATA,560010,JOINT,AADHAR,8.99448E+11,Residential,3,11/11/2022,22/11/2022,11/12/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1099,SUNIL FERNANDEZ,Female,West,KARNATA,560052,INDIVIDUAL,PASSPORT,D2244757,Residential,7,18/05/2023,,22/05/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1100,DANIEL HEGDE,Female,North,KARNATA,560059,JOINT,PASSPORT,G6912574,Residential,11,01/08/2022,27/08/2022,15/09/2022,Rejected,1678,Manoj Parihar,1678,Manoj Parihar,KYC failed
1101,ANDREW SWAMY,Male,West,KARNATA,560043,JOINT,VOTER_ID,ANS6618205,Residential,4,08/05/2022,18/05/2022,22/05/2022,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
1102,MYRA SHARMA,Female,West,KARNATA,560049,JOINT,PAN,OLXMS1019E,Commercial,9,21/04/2023,05/05/2023,23/05/2023,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
1103,RAVI GILL,Female,West,KARNATA,560040,INDIVIDUAL,PASSPORT,D7470249,Commercial,7,09/12/2023,22/12/2023,02/01/2024,Rejected,1311,Sudhansh Dubey,1311,Sudhansh Dubey,KYC failed
1104,LAKSHMI MEHTA,Female,East,KARNATA,560029,JOINT,VOTER_ID,ATZ8157573,Residential,8,28/03/2023,22/04/2023,11/05/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
1105,MEENA PHILIP,Male,East,KARNATA,560027,INDIVIDUAL,PAN,PSEJE3639O,Commercial,11,31/07/2022,12/08/2022,15/08/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1106,ASHOK MURTHY,Female,West,KARNATA,560045,JOINT,PASSPORT,G5160979,Commercial,6,11/02/2024,25/02/2024,04/03/2024,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1107,TINA NAIR,Female,North,KARNATA,560051,INDIVIDUAL,VOTER_ID,VYG8564685,Commercial,4,12/08/2023,,19/08/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1108,ASHOK NAICKER,Male,South,KARNATA,560029,INDIVIDUAL,PAN,NDSSF9735U,Commercial,2,13/09/2022,18/09/2022,07/10/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
1109,MIKE SINGH,Male,West,KARNATA,560006,JOINT,PAN,HWJHS7763L,Commercial,8,30/03/2024,28/04/2024,03/05/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1110,DAVID PATEL,Female,East,KARNATA,560056,JOINT,PASSPORT,B3489431,Residential,10,25/02/2022,,28/02/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
1111,MARIA MENON,Male,West,KARNATA,560043,JOINT,PAN,NPEPQ8722A,Commercial,2,11/08/2023,,13/08/2023,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
1112,USHA GILL,Male,East,KARNATA,560042,JOINT,PASSPORT,D2420058,Residential,4,10/07/2023,16/07/2023,23/07/2023,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
1113,JOE SOUZA,Male,South,KARNATA,560005,INDIVIDUAL,VOTER_ID,IHG4488189,Residential,1,05/11/2022,24/11/2022,13/12/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
1114,TINA THEVAR,Male,North,KARNATA,560041,INDIVIDUAL,PAN,JPBXQ8983O,Commercial,2,22/04/2023,28/04/2023,08/05/2023,Approved,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
1115,MIKE GOWDA,Male,East,KARNATA,560007,INDIVIDUAL,VOTER_ID,VPH7557264,Commercial,3,05/04/2023,,08/04/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Documents verification in progress
1116,MARIA GOUNDER,Male,South,KARNATA,560002,INDIVIDUAL,AADHAR,4.61355E+11,Commercial,10,21/04/2022,26/04/2022,04/05/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
1117,JOSEPH SHAH,Female,West,KARNATA,560057,INDIVIDUAL,AADHAR,9.60831E+11,Commercial,6,15/04/2024,03/05/2024,08/05/2024,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
1118,HEMA THOMAS,Male,North,KARNATA,560023,JOINT,PAN,FCXXT5232P,Residential,4,30/01/2022,26/02/2022,03/03/2022,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
1119,RAMESH KAUR,Female,North,KARNATA,560003,INDIVIDUAL,PASSPORT,C3741507,Residential,5,23/02/2022,,24/02/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1120,MADHU SHAH,Female,North,KARNATA,560061,JOINT,PAN,VKQVY3996I,Residential,7,04/01/2023,,08/01/2023,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
1121,ALEX NAIDU,Male,East,KARNATA,560065,INDIVIDUAL,VOTER_ID,EPU6758647,Commercial,7,16/02/2024,14/03/2024,23/03/2024,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
1122,CONNOR CHETTIAR,Male,South,KARNATA,560058,INDIVIDUAL,VOTER_ID,CCZ3000277,Commercial,9,12/02/2022,28/02/2022,18/03/2022,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
1123,VINOD NAIR,Female,North,KARNATA,560063,JOINT,AADHAR,7.94917E+11,Residential,10,04/06/2022,27/06/2022,17/07/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1124,VIMALA MATHEW,Male,East,KARNATA,560015,JOINT,AADHAR,2.8972E+11,Residential,8,02/02/2023,,06/02/2023,Pending,1460,HEM CHAND,1460,HEM CHAND,Installation pending
1125,MARK RAO,Male,East,KARNATA,560038,INDIVIDUAL,VOTER_ID,CER5373368,Commercial,4,19/07/2022,,20/07/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1126,JOSEPH KAUR,Female,East,KARNATA,560057,INDIVIDUAL,PAN,NNNPI5439O,Residential,3,11/01/2022,,21/01/2022,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1127,JAMES MURTHY,Female,South,KARNATA,560058,JOINT,PAN,QXKQF6186N,Residential,5,09/07/2022,29/07/2022,14/08/2022,Approved,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
1128,MELISSA MATHEW,Male,North,KARNATA,560054,INDIVIDUAL,PASSPORT,F2404503,Residential,10,18/05/2022,03/06/2022,22/06/2022,Connection Released,1460,HEM CHAND,1460,HEM CHAND,Installation completed
1129,VENKAT KAUR,Male,North,KARNATA,560042,JOINT,VOTER_ID,BPI7748185,Residential,7,08/09/2022,06/10/2022,11/10/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1130,KIRAN MURTHY,Female,South,KARNATA,560006,JOINT,PASSPORT,B6624133,Commercial,10,11/06/2023,07/07/2023,25/07/2023,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
1131,JOE GUPTA,Male,South,KARNATA,560006,INDIVIDUAL,PAN,OWFWB2371F,Residential,2,28/04/2024,05/05/2024,17/05/2024,Connection Released,1678,Manoj Parihar,1678,Manoj Parihar,Installation completed
1132,GIRISH JACOB,Male,West,KARNATA,560054,JOINT,PASSPORT,E1141534,Residential,10,23/04/2022,06/05/2022,24/05/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
1133,AVERY GILL,Female,South,KARNATA,560001,INDIVIDUAL,PASSPORT,C9430150,Commercial,8,16/10/2023,28/10/2023,08/11/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1134,VIKRAM PHILIP,Female,East,KARNATA,560052,JOINT,AADHAR,5.793E+11,Residential,4,31/10/2022,,02/11/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1135,GIRISH RODRIGUES,Male,South,KARNATA,560010,INDIVIDUAL,VOTER_ID,ARB3736282,Commercial,9,11/08/2022,,13/08/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Installation pending
1136,KARTIK RAJAN,Male,North,KARNATA,560061,JOINT,VOTER_ID,VKP5658782,Residential,11,14/06/2022,25/06/2022,29/06/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation pending
1137,MIKE JOSHI,Female,West,KARNATA,560053,INDIVIDUAL,VOTER_ID,SBJ4300220,Residential,9,11/12/2022,28/12/2022,04/01/2023,Connection Released,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation completed
1138,ADELE PATEL,Female,South,KARNATA,560035,INDIVIDUAL,VOTER_ID,OAJ3715204,Commercial,10,25/06/2022,,05/07/2022,Pending,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1139,MIKE HEGDE,Female,West,KARNATA,560021,JOINT,PASSPORT,D4810750,Residential,9,29/06/2024,20/07/2024,09/08/2024,Connection Released,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation completed
1140,PAUL NAIDU,Female,North,KARNATA,560065,JOINT,AADHAR,7.95283E+11,Commercial,3,12/02/2023,24/02/2023,10/03/2023,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1141,VIKRAM IYER,Male,North,KARNATA,560025,INDIVIDUAL,VOTER_ID,FFP2663450,Residential,6,11/07/2022,04/08/2022,07/08/2022,Approved,4510,VINOD GUPTA,4510,VINOD GUPTA,Documents verification in progress
1142,ADELE SHARMA,Female,West,KARNATA,560064,JOINT,AADHAR,1.50039E+11,Commercial,11,11/01/2024,03/02/2024,09/02/2024,Approved,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Installation pending
1143,DINESH BHAT,Male,North,KARNATA,560017,JOINT,PASSPORT,G2959224,Commercial,9,13/12/2023,05/01/2024,19/01/2024,Connection Released,4510,VINOD GUPTA,4510,VINOD GUPTA,Installation completed
1144,RAMESH GILL,Female,West,KARNATA,560023,INDIVIDUAL,VOTER_ID,SJS7698366,Commercial,3,19/09/2023,,29/09/2023,Pending,1311,Sudhansh Dubey,1311,Sudhansh Dubey,Documents verification in progress
1145,ADELE HEGDE,Male,East,KARNATA,560065,INDIVIDUAL,PAN,IPRQA8280X,Commercial,3,17/08/2023,,18/08/2023,Pending,2456,RAHUL SINGH,2456,RAHUL SINGH,Installation pending
1146,REKHA NAIDU,Male,West,KARNATA,560055,JOINT,AADHAR,5.8432E+11,Commercial,8,23/01/2022,14/02/2022,06/03/2022,Approved,2456,RAHUL SINGH,2456,RAHUL SINGH,Documents verification in progress
1147,MAHESH CHETTIAR,Female,East,KARNATA,560037,JOINT,PAN,BNUUW2843N,Commercial,4,23/10/2022,,01/11/2022,Pending,1678,Manoj Parihar,1678,Manoj Parihar,Documents verification in progress
